"Date","NAME","FinYear","RelSurfaceArea"
2005-12-01,"Northern Territory","2006",0.0683643751343274
2005-12-01,"Other Territories","2006",0.612379870959683
2005-12-01,"Queensland","2006",0.321557323523532
2005-12-01,"South Australia","2006",0.37978189760989
2005-12-01,"Tasmania","2006",0.497875196602437
2005-12-01,"Victoria","2006",0.421678555124605
2005-12-01,"Western Australia","2006",0.305180017509494
2005-12-01,NA,"2006",0.438929703790825
2006-01-01,"Australian Capital Territory","2006",0.154268142632735
2006-01-01,"New South Wales","2006",0.334278713738984
2006-01-01,"Northern Territory","2006",0.101787968761642
2006-01-01,"Other Territories","2006",0.553254548440355
2006-01-01,"Queensland","2006",0.377855769826407
2006-01-01,"South Australia","2006",0.348340540077373
2006-01-01,"Tasmania","2006",0.449448946724869
2006-01-01,"Victoria","2006",0.420221229636763
2006-01-01,"Western Australia","2006",0.32327763747034
2006-01-01,NA,"2006",0.437395029344016
2006-02-01,"Australian Capital Territory","2006",0.326415189992349
2006-02-01,"New South Wales","2006",0.338733294724869
2006-02-01,"Northern Territory","2006",0.191854142420899
2006-02-01,"Other Territories","2006",0.534043547131338
2006-02-01,"Queensland","2006",0.339067102365771
2006-02-01,"South Australia","2006",0.290543392197914
2006-02-01,"Tasmania","2006",0.441703865290877
2006-02-01,"Victoria","2006",0.369855752617821
2006-02-01,"Western Australia","2006",0.345498760247468
2006-02-01,NA,"2006",0.40847516203201
2006-03-01,"Australian Capital Territory","2006",0.246573340685755
2006-03-01,"New South Wales","2006",0.267726056482477
2006-03-01,"Northern Territory","2006",0.161954363292193
2006-03-01,"Other Territories","2006",0.536659474775905
2006-03-01,"Queensland","2006",0.318621856756219
2006-03-01,"South Australia","2006",0.287158356213717
2006-03-01,"Tasmania","2006",0.415200634109313
2006-03-01,"Victoria","2006",0.346737435075704
2006-03-01,"Western Australia","2006",0.323603021864936
2006-03-01,NA,"2006",0.393120298641429
2006-04-01,"Australian Capital Territory","2006",0.212209776965139
2006-04-01,"New South Wales","2006",0.244034779731117
2006-04-01,"Northern Territory","2006",0.176517404766622
2006-04-01,"Other Territories","2006",0.48126717433102
2006-04-01,"Queensland","2006",0.302942705382156
2006-04-01,"South Australia","2006",0.304871680349718
2006-04-01,"Tasmania","2006",0.423011672872682
2006-04-01,"Victoria","2006",0.323599731691995
2006-04-01,"Western Australia","2006",0.265383567395318
2006-04-01,NA,"2006",0.391087444279352
2006-05-01,"Australian Capital Territory","2006",0.159253587875944
2006-05-01,"New South Wales","2006",0.203790975513158
2006-05-01,"Northern Territory","2006",0.188721475523243
2006-05-01,"Other Territories","2006",0.432672369148516
2006-05-01,"Queensland","2006",0.329166810613549
2006-05-01,"South Australia","2006",0.310245598807694
2006-05-01,"Tasmania","2006",0.423306508481059
2006-05-01,"Victoria","2006",0.351388108510354
2006-05-01,"Western Australia","2006",0.275269868835296
2006-05-01,NA,"2006",0.383068576841205
2006-06-01,"Australian Capital Territory","2006",0.402584060776581
2006-06-01,"New South Wales","2006",0.262699634720237
2006-06-01,"Northern Territory","2006",0.179591040539864
2006-06-01,"Other Territories","2006",0.455673020553325
2006-06-01,"Queensland","2006",0.337837201224858
2006-06-01,"South Australia","2006",0.324936694612704
2006-06-01,"Tasmania","2006",0.395552752959363
2006-06-01,"Victoria","2006",0.364361751575802
2006-06-01,"Western Australia","2006",0.288506605407301
2006-06-01,NA,"2006",0.370717553541486
2006-07-01,"Australian Capital Territory","2007",0.359219511945374
2006-07-01,"New South Wales","2007",0.269518090960865
2006-07-01,"Northern Territory","2007",0.1281401864785
2006-07-01,"Other Territories","2007",0.511753101819734
2006-07-01,"Queensland","2007",0.352682720496987
2006-07-01,"South Australia","2007",0.34370456224364
2006-07-01,"Tasmania","2007",0.406761098285194
2006-07-01,"Victoria","2007",0.353384727264977
2006-07-01,"Western Australia","2007",0.270765988951355
2006-07-01,NA,"2007",0.375301549412008
2006-08-01,"Australian Capital Territory","2007",0.405364982439264
2006-08-01,"New South Wales","2007",0.283892119996205
2006-08-01,"Northern Territory","2007",0.183437725076235
2006-08-01,"Other Territories","2007",0.56432627605656
2006-08-01,"Queensland","2007",0.34459495894248
2006-08-01,"South Australia","2007",0.322944976421861
2006-08-01,"Tasmania","2007",0.378739286142815
2006-08-01,"Victoria","2007",0.34964423074811
2006-08-01,"Western Australia","2007",0.325313693875028
2006-08-01,NA,"2007",0.35162579922364
2006-09-01,"Australian Capital Territory","2007",0.29224155520426
2006-09-01,"New South Wales","2007",0.243992543700131
2006-09-01,"Northern Territory","2007",0.0652468021764561
2006-09-01,"Other Territories","2007",0.515407966479496
2006-09-01,"Queensland","2007",0.325973024402826
2006-09-01,"South Australia","2007",0.297562078242211
2006-09-01,"Tasmania","2007",0.398596524614015
2006-09-01,"Victoria","2007",0.362008331978186
2006-09-01,"Western Australia","2007",0.341368423379513
2006-09-01,NA,"2007",0.315167290104704
2006-10-01,"Australian Capital Territory","2007",0.227568373821696
2006-10-01,"New South Wales","2007",0.192470291918521
2006-10-01,"Northern Territory","2007",0.0832906090878001
2006-10-01,"Other Territories","2007",0.525145722301823
2006-10-01,"Queensland","2007",0.270037218081231
2006-10-01,"South Australia","2007",0.178791967228789
2006-10-01,"Tasmania","2007",0.375466280750917
2006-10-01,"Victoria","2007",0.300010447290027
2006-10-01,"Western Australia","2007",0.276668911130902
2006-10-01,NA,"2007",0.331917211550009
2006-11-01,"Australian Capital Territory","2007",0.217262143977544
2006-11-01,"New South Wales","2007",0.182012734083104
2006-11-01,"Northern Territory","2007",0.0643236191362758
2006-11-01,"Other Territories","2007",0.486456206653825
2006-11-01,"Queensland","2007",0.251295520988851
2006-11-01,"South Australia","2007",0.159909460640712
2006-11-01,"Tasmania","2007",0.362001288142986
2006-11-01,"Victoria","2007",0.268111614955787
2006-11-01,"Western Australia","2007",0.241975446119384
2006-11-01,NA,"2007",0.298622512820688
2006-12-01,"Australian Capital Territory","2007",0.270726649671259
2006-12-01,"New South Wales","2007",0.197690585243043
2006-12-01,"Northern Territory","2007",0.0480275883593161
2006-12-01,"Other Territories","2007",0.510613227808476
2006-12-01,"Queensland","2007",0.297002313109332
2006-12-01,"South Australia","2007",0.182742009258152
2006-12-01,"Tasmania","2007",0.348825872159761
2006-12-01,"Victoria","2007",0.275880153327707
2006-12-01,"Western Australia","2007",0.244310519048904
2006-12-01,NA,"2007",0.299747440294579
2007-01-01,"Australian Capital Territory","2007",0.222528181376881
2007-01-01,"New South Wales","2007",0.16510139428774
2007-01-01,"Northern Territory","2007",0.0606600165777943
2007-01-01,"Other Territories","2007",0.569149417929401
2007-01-01,"Queensland","2007",0.283239642980822
2007-01-01,"South Australia","2007",0.172627100741113
2007-01-01,"Tasmania","2007",0.337366999369698
2007-01-01,"Victoria","2007",0.234309317409459
2007-01-01,"Western Australia","2007",0.238679045225718
2007-01-01,NA,"2007",0.296864720208131
2007-02-01,"Australian Capital Territory","2007",0.213880795854751
2007-02-01,"New South Wales","2007",0.185464260958267
2007-02-01,"Northern Territory","2007",0.1176543430932
2007-02-01,"Other Territories","2007",0.487168515918084
2007-02-01,"Queensland","2007",0.357316606883054
2007-02-01,"South Australia","2007",0.125045477330858
2007-02-01,"Tasmania","2007",0.349651384672541
2007-02-01,"Victoria","2007",0.237466466917316
2007-02-01,"Western Australia","2007",0.210976087013855
2007-02-01,NA,"2007",0.312557467854682
2007-03-01,"Australian Capital Territory","2007",0.224424121474048
2007-03-01,"New South Wales","2007",0.194183227344417
2007-03-01,"Northern Territory","2007",0.220750425635432
2007-03-01,"Other Territories","2007",0.522768379402837
2007-03-01,"Queensland","2007",0.334147315084802
2007-03-01,"South Australia","2007",0.104564428876791
2007-03-01,"Tasmania","2007",0.35349363458243
2007-03-01,"Victoria","2007",0.208910062894215
2007-03-01,"Western Australia","2007",0.169466572142373
2007-03-01,NA,"2007",0.308312978607538
2007-04-01,"Australian Capital Territory","2007",0.370474606486915
2007-04-01,"New South Wales","2007",0.234528424356877
2007-04-01,"Northern Territory","2007",0.100690979233102
2007-04-01,"Other Territories","2007",0.410919540741479
2007-04-01,"Queensland","2007",0.322557346899128
2007-04-01,"South Australia","2007",0.142353698124446
2007-04-01,"Tasmania","2007",0.324198873659369
2007-04-01,"Victoria","2007",0.227779340722548
2007-04-01,"Western Australia","2007",0.183760833755006
2007-04-01,NA,"2007",0.310588529207751
2007-05-01,"Australian Capital Territory","2007",0.206670248093919
2007-05-01,"New South Wales","2007",0.217963948656606
2007-05-01,"Northern Territory","2007",0.20685926991171
2007-05-01,"Other Territories","2007",0.49876637118863
2007-05-01,"Queensland","2007",0.308608063021218
2007-05-01,"South Australia","2007",0.161824445106614
2007-05-01,"Tasmania","2007",0.335999259088267
2007-05-01,"Victoria","2007",0.251995851460745
2007-05-01,"Western Australia","2007",0.214114929899229
2007-05-01,NA,"2007",0.299135342445769
2007-06-01,"Australian Capital Territory","2007",0.416277571848509
2007-06-01,"New South Wales","2007",0.305401204110584
2007-06-01,"Northern Territory","2007",0.17028218414895
2007-06-01,"Other Territories","2007",0.403402668048077
2007-06-01,"Queensland","2007",0.321558639407649
2007-06-01,"South Australia","2007",0.248158036790841
2007-06-01,"Tasmania","2007",0.349876090564574
2007-06-01,"Victoria","2007",0.351722831074869
2007-06-01,"Western Australia","2007",0.235276948964439
2007-06-01,NA,"2007",0.331466821751345
2007-07-01,"Australian Capital Territory","2008",0.243556562799531
2007-07-01,"New South Wales","2008",0.252517078859239
2007-07-01,"Northern Territory","2008",0.149861382604351
2007-07-01,"Other Territories","2008",0.520028817202885
2007-07-01,"Queensland","2008",0.298259216285403
2007-07-01,"South Australia","2008",0.184483001188273
2007-07-01,"Tasmania","2008",0.344859897526682
2007-07-01,"Victoria","2008",0.296124056827223
2007-07-01,"Western Australia","2008",0.278929128492736
2007-07-01,NA,"2008",0.323244680935032
2007-08-01,"Australian Capital Territory","2008",0.337961130648382
2007-08-01,"New South Wales","2008",0.29881439301359
2007-08-01,"Northern Territory","2008",0.189792120171456
2007-08-01,"Other Territories","2008",0.517839525665951
2007-08-01,"Queensland","2008",0.25583099452861
2007-08-01,"South Australia","2008",0.284044045788592
2007-08-01,"Tasmania","2008",0.379885067277842
2007-08-01,"Victoria","2008",0.372003143127354
2007-08-01,"Western Australia","2008",0.368575097713947
2007-08-01,NA,"2008",0.391212939809734
2007-09-01,"Australian Capital Territory","2008",0.324079257970865
2007-09-01,"New South Wales","2008",0.254023128516379
2007-09-01,"Northern Territory","2008",0.0695365148035371
2007-09-01,"Other Territories","2008",0.555660490680021
2007-09-01,"Queensland","2008",0.282887205599347
2007-09-01,"South Australia","2008",0.209279526292855
2007-09-01,"Tasmania","2008",0.431738919397393
2007-09-01,"Victoria","2008",0.36848120610944
2007-09-01,"Western Australia","2008",0.357131526210356
2007-09-01,NA,"2008",0.422972474915365
2007-10-01,"Australian Capital Territory","2008",0.312772815600282
2007-10-01,"New South Wales","2008",0.183279017665321
2007-10-01,"Northern Territory","2008",0.0428869170071678
2007-10-01,"Other Territories","2008",0.491326926442128
2007-10-01,"Queensland","2008",0.231824027483922
2007-10-01,"South Australia","2008",0.190426938719972
2007-10-01,"Tasmania","2008",0.446056676278059
2007-10-01,"Victoria","2008",0.334368079834644
2007-10-01,"Western Australia","2008",0.334510451539206
2007-10-01,NA,"2008",0.419126218687288
2007-11-01,"Australian Capital Territory","2008",0.355231405924992
2007-11-01,"New South Wales","2008",0.266251522643204
2007-11-01,"Northern Territory","2008",0.135269697090221
2007-11-01,"Other Territories","2008",0.561758309609013
2007-11-01,"Queensland","2008",0.313043633180837
2007-11-01,"South Australia","2008",0.284782847916242
2007-11-01,"Tasmania","2008",0.412117662760181
2007-11-01,"Victoria","2008",0.329968481360789
2007-11-01,"Western Australia","2008",0.316462062533716
2007-11-01,NA,"2008",0.370768647211625
2007-12-01,"Australian Capital Territory","2008",0.392412288241415
2007-12-01,"New South Wales","2008",0.305650224502178
2007-12-01,"Northern Territory","2008",0.0653891467023459
2007-12-01,"Other Territories","2008",0.5348709031601
2007-12-01,"Queensland","2008",0.336433655142614
2007-12-01,"South Australia","2008",0.282637112638788
2007-12-01,"Tasmania","2008",0.367289646277627
2007-12-01,"Victoria","2008",0.395243331614174
2007-12-01,"Western Australia","2008",0.285730781096808
2007-12-01,NA,"2008",0.340283706302386
2008-01-01,"Australian Capital Territory","2008",0.496694180276032
2008-01-01,"New South Wales","2008",0.346313495273547
2008-01-01,"Northern Territory","2008",0.163024377124116
2008-01-01,"Other Territories","2008",0.578840542868349
2008-01-01,"Queensland","2008",0.399484927656878
2008-01-01,"South Australia","2008",0.24166967543051
2008-01-01,"Tasmania","2008",0.362833253898838
2008-01-01,"Victoria","2008",0.381574434779815
2008-01-01,"Western Australia","2008",0.26115055030018
2008-01-01,NA,"2008",0.3486600968646
2008-02-01,"Australian Capital Territory","2008",0.425180343480749
2008-02-01,"New South Wales","2008",0.362759586844234
2008-02-01,"Northern Territory","2008",0.165472757750836
2008-02-01,"Other Territories","2008",0.451083050855872
2008-02-01,"Queensland","2008",0.435092606534595
2008-02-01,"South Australia","2008",0.214377601155862
2008-02-01,"Tasmania","2008",0.348047342315844
2008-02-01,"Victoria","2008",0.360098259127094
2008-02-01,"Western Australia","2008",0.249233998721631
2008-02-01,NA,"2008",0.314662531040068
2008-03-01,"Australian Capital Territory","2008",0.462218864554931
2008-03-01,"New South Wales","2008",0.334270904476098
2008-03-01,"Northern Territory","2008",0.0809212382014192
2008-03-01,"Other Territories","2008",0.482658023961613
2008-03-01,"Queensland","2008",0.321011544129567
2008-03-01,"South Australia","2008",0.186909429334786
2008-03-01,"Tasmania","2008",0.337787900842958
2008-03-01,"Victoria","2008",0.315047892919316
2008-03-01,"Western Australia","2008",0.222553129232304
2008-03-01,NA,"2008",0.315934631066901
2008-04-01,"Australian Capital Territory","2008",0.481344760697174
2008-04-01,"New South Wales","2008",0.351655835696916
2008-04-01,"Northern Territory","2008",0.21918098790644
